,año,particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,ncodi,tipo_id
14529,2012,5504.0,16085.0,3901.0,12184.0,218.0,623,2
14530,2012,0.0,0.0,0.0,0.0,0.0,489,2
14531,2012,3599295.0,8244672.0,7918842.0,325830.0,96824.0,875,2
14532,2012,0.0,0.0,0.0,0.0,0.0,113,2
14533,2012,131559.0,2842022.0,2176459.0,665563.0,649940.0,619,2
14534,2012,0.0,0.0,0.0,0.0,0.0,163,2
14535,2012,0.0,0.0,0.0,0.0,0.0,131,2
14536,2012,0.0,588.0,0.0,588.0,203.0,375,2
14537,2012,12266.0,52078.0,52078.0,0.0,29082.0,1090,2
14538,2012,0.0,166680.0,165893.0,787.0,46400.0,764,2
14539,2012,0.0,0.0,0.0,0.0,0.0,14,2
14540,2012,0.0,0.0,0.0,0.0,0.0,657,2
14541,2012,11318.0,193048.0,193048.0,0.0,55061.0,362,2
14542,2012,0.0,4496.0,0.0,4496.0,3692.0,989,2
14543,2012,0.0,0.0,0.0,0.0,0.0,990,2
14544,2012,10168.0,4566.0,3966.0,600.0,738.0,680,2
14545,2012,2557958.0,1412280.0,1412280.0,0.0,40516.0,411,2
14546,2012,0.0,0.0,0.0,0.0,0.0,241,2
14547,2012,765.0,3828.0,2796.0,1032.0,1010.0,558,2
14548,2012,0.0,0.0,0.0,0.0,0.0,167,2
14549,2012,1504.0,9751048.0,9751048.0,0.0,57270.0,248,2
14550,2012,547597.0,1727297.0,1727297.0,0.0,4830.0,224,2
14551,2012,3937.0,12050.0,8048.0,4002.0,6744.0,591,2
14552,2012,0.0,0.0,0.0,0.0,0.0,940,2
14553,2012,1881125.0,7493098.0,7458563.0,34535.0,221228.0,946,2
14554,2012,1238.0,13791.0,13791.0,0.0,0.0,1023,2
14555,2012,0.0,0.0,0.0,0.0,0.0,1054,2
14556,2012,0.0,0.0,0.0,0.0,0.0,1057,2
14557,2012,0.0,0.0,0.0,0.0,0.0,1031,2
14558,2012,1897.0,0.0,0.0,0.0,0.0,1032,2
14559,2012,735440.0,1929420.0,1693611.0,235809.0,139211.0,1064,2
14560,2012,0.0,0.0,0.0,0.0,0.0,226,2
14561,2012,1145.0,7186.0,456.0,6730.0,4605.0,687,2
14562,2012,0.0,0.0,0.0,0.0,0.0,745,2
14563,2012,0.0,0.0,0.0,0.0,0.0,109,2
14564,2012,24246.0,108162.0,10858.0,97304.0,23652.0,808,2
14565,2012,6284.0,25700.0,125.0,25575.0,1495.0,971,2
14566,2012,0.0,0.0,0.0,0.0,0.0,128,2
14567,2012,2491.0,33431.0,33431.0,0.0,4592.0,919,2
14568,2012,91883.0,0.0,0.0,0.0,65411.0,725,2
14569,2012,0.0,0.0,0.0,0.0,0.0,3,2
14570,2012,1773.0,40639.0,40639.0,0.0,0.0,386,2
14571,2012,0.0,0.0,0.0,0.0,0.0,306,2
14572,2012,0.0,0.0,0.0,0.0,0.0,15,2
14573,2012,0.0,0.0,0.0,0.0,0.0,264,2
14574,2012,0.0,0.0,0.0,0.0,0.0,867,2
14575,2012,0.0,0.0,0.0,0.0,0.0,910,2
14576,2012,142.0,1172.0,1172.0,0.0,13105.0,1053,2
14577,2012,0.0,0.0,0.0,0.0,0.0,335,2
14578,2012,0.0,0.0,0.0,0.0,0.0,435,2
14579,2012,0.0,0.0,0.0,0.0,0.0,423,2
14580,2012,416513.0,2005616.0,1921969.0,83647.0,39490.0,351,2
14581,2012,0.0,0.0,0.0,0.0,0.0,642,2
14582,2012,3520225.0,1047372.0,988572.0,58800.0,0.0,674,2
14583,2012,0.0,167241.0,167241.0,0.0,0.0,193,2
14584,2012,61360.0,2434706.0,929459.0,1505247.0,121364.0,526,2
14585,2012,0.0,0.0,0.0,0.0,0.0,698,2
14586,2012,4121.0,824191.0,13479.0,810712.0,20049.0,630,2
14587,2012,0.0,0.0,0.0,0.0,0.0,124,2
14588,2012,40640.0,0.0,0.0,0.0,0.0,364,2
14589,2012,260796.0,1213709.0,909704.0,304005.0,16475.0,604,2
14590,2012,0.0,0.0,0.0,0.0,0.0,123,2
14591,2012,380.0,0.0,0.0,0.0,0.0,538,2
14592,2012,210.0,1289.0,1289.0,0.0,780.0,557,2
14593,2012,1391.0,18093.0,2578.0,15515.0,2967.0,653,2
14594,2012,0.0,0.0,0.0,0.0,0.0,647,2
14595,2012,882.0,18578.0,18578.0,0.0,5012.0,978,2
14596,2012,0.0,0.0,0.0,0.0,0.0,996,2
14597,2012,0.0,0.0,0.0,0.0,0.0,729,2
14598,2012,0.0,0.0,0.0,0.0,0.0,182,2
14599,2012,0.0,0.0,0.0,0.0,0.0,633,2
14600,2012,0.0,0.0,0.0,0.0,0.0,685,2
14601,2012,1482.0,2726.0,2726.0,0.0,8791.0,734,2
14602,2012,112041.0,1880307.0,1877392.0,2915.0,37158.0,299,2
14603,2012,239258.0,718040.0,701956.0,16084.0,16906.0,645,2
14604,2012,0.0,0.0,0.0,0.0,0.0,17,2
14605,2012,0.0,0.0,0.0,0.0,0.0,1046,2
14606,2012,0.0,0.0,0.0,0.0,0.0,420,2
14607,2012,35620.0,11360.0,0.0,11360.0,0.0,802,2
14608,2012,0.0,0.0,0.0,0.0,0.0,266,2
14609,2012,1054004.0,3128807.0,3115083.0,13724.0,159211.0,580,2
14610,2012,0.0,0.0,0.0,0.0,0.0,137,2
14611,2012,382499.0,331502.0,331502.0,0.0,1530.0,769,2
14612,2012,290.0,648.0,648.0,0.0,1788.0,776,2
14613,2012,687.0,2136.0,2136.0,0.0,3991.0,640,2
14614,2012,1159576.0,325559.0,325559.0,0.0,0.0,315,2
14615,2012,0.0,0.0,0.0,0.0,0.0,40,2
14616,2012,11816.0,850291.0,732110.0,118181.0,151737.0,508,2
14617,2012,310.0,15264.0,15264.0,0.0,0.0,46,2
14618,2012,358078.0,0.0,0.0,0.0,0.0,590,2
14619,2012,237.0,0.0,0.0,0.0,764.0,777,2
14620,2012,12237.0,14715.0,14715.0,0.0,40326.0,897,2
14621,2012,11635.0,0.0,0.0,0.0,0.0,965,2
14622,2012,0.0,0.0,0.0,0.0,0.0,671,2
14623,2012,202.0,44402.0,0.0,44402.0,0.0,461,2
14624,2012,0.0,0.0,0.0,0.0,0.0,376,2
14625,2012,0.0,0.0,0.0,0.0,0.0,621,2
14626,2012,0.0,0.0,0.0,0.0,0.0,793,2
14627,2012,0.0,0.0,0.0,0.0,0.0,324,2
14628,2012,0.0,0.0,0.0,0.0,0.0,712,2
14629,2012,0.0,0.0,0.0,0.0,0.0,32,2
14630,2012,0.0,0.0,0.0,0.0,0.0,361,2
14631,2012,0.0,0.0,0.0,0.0,0.0,999,2
14632,2012,559.0,39331.0,39313.0,18.0,9195.0,798,2
14633,2012,1654.0,2494.0,0.0,2494.0,0.0,504,2
14634,2012,57536.0,1450847.0,1187731.0,263116.0,9573.0,247,2
14635,2012,0.0,0.0,0.0,0.0,0.0,216,2
14636,2012,124803.0,3323913.0,3312477.0,11436.0,2098.0,654,2
14637,2012,0.0,0.0,0.0,0.0,0.0,65,2
14638,2012,3638.0,51924.0,46502.0,5422.0,6996.0,472,2
14639,2012,0.0,233096.0,233096.0,0.0,0.0,427,2
14640,2012,0.0,74948.0,73858.0,1090.0,9533.0,491,2
14641,2012,1954.0,72810.0,68829.0,3981.0,28878.0,551,2
14642,2012,0.0,0.0,0.0,0.0,0.0,106,2
14643,2012,0.0,0.0,0.0,0.0,0.0,819,2
14644,2012,0.0,0.0,0.0,0.0,0.0,836,2
14645,2012,0.0,0.0,0.0,0.0,0.0,915,2
14646,2012,0.0,0.0,0.0,0.0,0.0,942,2
14647,2012,6626.0,170148.0,160420.0,9728.0,30227.0,748,2
14648,2012,0.0,0.0,0.0,0.0,0.0,198,2
14649,2012,104.0,0.0,0.0,0.0,0.0,871,2
14650,2012,19710.0,415560.0,330930.0,84630.0,50423.0,948,2
14651,2012,57430.0,12494.0,12494.0,0.0,1130.0,830,2
14652,2012,0.0,0.0,0.0,0.0,0.0,892,2
14653,2012,703400.0,12995089.0,12995089.0,0.0,70286.0,921,2
14654,2012,4569.0,458.0,209.0,249.0,0.0,991,2
14655,2012,0.0,0.0,0.0,0.0,0.0,992,2
14656,2012,23465.0,27572.0,14629.0,12943.0,25786.0,993,2
14657,2012,24924.0,72281.0,72281.0,0.0,7108.0,1071,2
14658,2012,0.0,0.0,0.0,0.0,0.0,473,2
14659,2012,37181.0,637981.0,614275.0,23706.0,83670.0,663,2
14660,2012,5381.0,518231.0,467629.0,50602.0,0.0,552,2
14661,2012,115170.0,281591.0,254366.0,27225.0,0.0,772,2
14662,2012,0.0,0.0,0.0,0.0,0.0,568,2
14663,2012,17451.0,0.0,0.0,0.0,162178.0,398,2
14664,2012,0.0,0.0,0.0,0.0,0.0,394,2
14665,2012,0.0,0.0,0.0,0.0,0.0,614,2
14666,2012,0.0,0.0,0.0,0.0,0.0,235,2
14667,2012,3904.0,209871.0,11575.0,198296.0,0.0,616,2
14668,2012,264665.0,3622473.0,3622473.0,0.0,0.0,267,2
14669,2012,594744.0,0.0,0.0,0.0,0.0,565,2
14670,2012,4887.0,113291.0,113291.0,0.0,0.0,220,2
14671,2012,0.0,0.0,0.0,0.0,0.0,278,2
14672,2012,0.0,0.0,0.0,0.0,0.0,107,2
14673,2012,0.0,0.0,0.0,0.0,0.0,141,2
14674,2012,70020.0,2693840.0,1920895.0,772945.0,11939.0,711,2
14675,2012,19260.0,197656.0,195038.0,2618.0,0.0,204,2
14676,2012,3386022.0,5381946.0,5381946.0,0.0,0.0,579,2
14677,2012,4127.0,24655.0,1151.0,23504.0,22113.0,348,2
14678,2012,5411141.0,9399.0,9399.0,0.0,619623.0,766,2
14679,2012,0.0,0.0,0.0,0.0,0.0,761,2
14680,2012,151495.0,7826512.0,7791009.0,35503.0,0.0,728,2
14681,2012,62992.0,743562.0,743562.0,0.0,0.0,280,2
14682,2012,0.0,0.0,0.0,0.0,0.0,222,2
14683,2012,0.0,0.0,0.0,0.0,0.0,276,2
14684,2012,0.0,578335.0,0.0,578335.0,0.0,11,2
14685,2012,448043.0,2082060.0,2063137.0,18923.0,1303.0,302,2
14686,2012,32556.0,2022128.0,491015.0,1531113.0,2697.0,682,2
14687,2012,1551065.0,7096500.0,7096500.0,0.0,6998.0,279,2
14688,2012,4862371.0,20288646.0,20288646.0,0.0,0.0,282,2
14689,2012,0.0,0.0,0.0,0.0,0.0,281,2
14690,2012,310800.0,817951.0,817951.0,0.0,0.0,183,2
14691,2012,8918663.0,275232.0,275232.0,0.0,5000.0,610,2
14692,2012,0.0,0.0,0.0,0.0,0.0,116,2
14693,2012,0.0,0.0,0.0,0.0,0.0,115,2
14694,2012,0.0,0.0,0.0,0.0,0.0,114,2
14695,2012,0.0,0.0,0.0,0.0,0.0,126,2
14696,2012,821748.0,45030.0,45030.0,0.0,0.0,119,2
14697,2012,14945.0,47388.0,46152.0,1236.0,34414.0,770,2
14698,2012,4078.0,1173602.0,22911.0,1150691.0,14815.0,583,2
14699,2012,0.0,0.0,0.0,0.0,0.0,136,2
14700,2012,8677.0,215213.0,85555.0,129658.0,1758.0,469,2
14701,2012,0.0,0.0,0.0,0.0,0.0,310,2
14702,2012,955200.0,946303.0,171841.0,774462.0,3223.0,571,2
14703,2012,118826.0,833304.0,805245.0,28059.0,9826.0,296,2
14704,2012,0.0,1102467.0,0.0,1102467.0,19445.0,566,2
14705,2012,99727.0,4484677.0,442235.0,4042442.0,82061.0,784,2
14706,2012,0.0,0.0,0.0,0.0,0.0,102,2
14707,2012,0.0,0.0,0.0,0.0,0.0,379,2
14708,2012,0.0,1184134.0,30817.0,1153317.0,5866.0,639,2
14709,2012,116186.0,123431.0,0.0,123431.0,10755.0,457,2
14710,2012,2449327.0,19823164.0,19740746.0,82418.0,429700.0,609,2
14711,2012,0.0,0.0,0.0,0.0,0.0,101,2
14712,2012,105966.0,942986.0,730283.0,212703.0,4860.0,454,2
14713,2012,16677.0,0.0,0.0,0.0,0.0,318,2
14714,2012,25806.0,1151800.0,832.0,1150968.0,253.0,600,2
14715,2012,40082.0,1203874.0,57378.0,1146496.0,40829.0,545,2
14716,2012,0.0,0.0,0.0,0.0,0.0,100,2
14717,2012,0.0,528760.0,391878.0,136882.0,17437.0,702,2
14718,2012,141371.0,1691979.0,987430.0,704549.0,31415.0,778,2
14719,2012,0.0,0.0,0.0,0.0,0.0,341,2
14720,2012,0.0,0.0,0.0,0.0,0.0,99,2
14721,2012,616.0,1988.0,1988.0,0.0,0.0,767,2
14722,2012,39983.0,356967.0,276448.0,80519.0,1840.0,359,2
14723,2012,0.0,0.0,0.0,0.0,0.0,98,2
14724,2012,0.0,0.0,0.0,0.0,0.0,132,2
14725,2012,0.0,0.0,0.0,0.0,0.0,97,2
14726,2012,0.0,0.0,0.0,0.0,0.0,103,2
14727,2012,0.0,0.0,0.0,0.0,0.0,110,2
14728,2012,0.0,0.0,0.0,0.0,0.0,94,2
14729,2012,0.0,0.0,0.0,0.0,0.0,91,2
14730,2012,2667.0,1188779.0,286569.0,902210.0,171941.0,664,2
14731,2012,45123.0,73108.0,73108.0,0.0,7254.0,918,2
14732,2012,0.0,0.0,0.0,0.0,0.0,92,2
14733,2012,0.0,0.0,0.0,0.0,0.0,95,2
14734,2012,0.0,0.0,0.0,0.0,0.0,96,2
14735,2012,213615.0,4287173.0,4283213.0,3960.0,105600.0,301,2
14736,2012,0.0,0.0,0.0,0.0,0.0,492,2
14737,2012,512194.0,1548170.0,1548170.0,0.0,0.0,811,2
14738,2012,21026.0,123157.0,123157.0,0.0,0.0,812,2
14739,2012,0.0,0.0,0.0,0.0,0.0,832,2
14740,2012,0.0,0.0,0.0,0.0,0.0,841,2
14741,2012,0.0,0.0,0.0,0.0,0.0,856,2
14742,2012,77719.0,51544.0,51544.0,0.0,0.0,859,2
14743,2012,0.0,0.0,0.0,0.0,0.0,861,2
14744,2012,0.0,0.0,0.0,0.0,0.0,880,2
14745,2012,0.0,0.0,0.0,0.0,0.0,883,2
14746,2012,0.0,0.0,0.0,0.0,0.0,884,2
14747,2012,0.0,0.0,0.0,0.0,0.0,877,2
14748,2012,0.0,0.0,0.0,0.0,0.0,911,2
14749,2012,0.0,0.0,0.0,0.0,0.0,913,2
14750,2012,1757346.0,6142353.0,6142353.0,0.0,0.0,922,2
14751,2012,0.0,0.0,0.0,0.0,0.0,923,2
14752,2012,7124.0,17210.0,17210.0,0.0,0.0,924,2
14753,2012,0.0,0.0,0.0,0.0,0.0,947,2
14754,2012,0.0,0.0,0.0,0.0,0.0,951,2
14755,2012,0.0,0.0,0.0,0.0,0.0,972,2
14756,2012,71346.0,246268.0,246268.0,0.0,9438.0,973,2
14757,2012,0.0,0.0,0.0,0.0,0.0,974,2
14758,2012,0.0,0.0,0.0,0.0,0.0,975,2
14759,2012,0.0,0.0,0.0,0.0,0.0,960,2
14760,2012,0.0,0.0,0.0,0.0,0.0,1027,2
14761,2012,0.0,0.0,0.0,0.0,0.0,1028,2
14762,2012,42.0,55432.0,55432.0,0.0,0.0,976,2
14763,2012,0.0,0.0,0.0,0.0,0.0,977,2
14764,2012,0.0,0.0,0.0,0.0,0.0,1020,2
14765,2012,428.0,146156.0,21777.0,124379.0,321.0,994,2
14766,2012,0.0,0.0,0.0,0.0,0.0,995,2
14767,2012,44435.0,43303.0,43303.0,0.0,0.0,1060,2
14768,2012,0.0,0.0,0.0,0.0,0.0,1005,2
14769,2012,0.0,0.0,0.0,0.0,0.0,1061,2
14770,2012,0.0,0.0,0.0,0.0,0.0,1006,2
14771,2012,60712.0,14312.0,14312.0,0.0,0.0,1088,2
14772,2012,259053.0,2605849.0,2605849.0,0.0,0.0,1089,2
14773,2012,0.0,0.0,0.0,0.0,0.0,1076,2
14774,2012,0.0,0.0,0.0,0.0,0.0,1078,2
14775,2012,1285.0,684052.0,36666.0,647386.0,51195.0,1033,2
14776,2012,0.0,0.0,0.0,0.0,0.0,1036,2
14777,2012,0.0,0.0,0.0,0.0,0.0,1037,2
14778,2012,181343.0,95725.0,95725.0,0.0,0.0,1039,2
14779,2012,0.0,0.0,0.0,0.0,0.0,1067,2
14780,2012,0.0,0.0,0.0,0.0,0.0,1065,2
14781,2012,494019.0,2672622.0,2672622.0,0.0,311950.0,1066,2
14782,2012,0.0,0.0,0.0,0.0,0.0,207,2
14783,2012,529.0,9124.0,9124.0,0.0,0.0,431,2
14784,2012,12.0,36.0,16.0,20.0,22.0,387,2
14785,2012,0.0,0.0,0.0,0.0,0.0,179,2
14786,2012,10574.0,0.0,0.0,0.0,0.0,606,2
14787,2012,0.0,0.0,0.0,0.0,0.0,925,2
14788,2012,0.0,13829.0,13829.0,0.0,268.0,541,2
14789,2012,0.0,5854.0,5854.0,0.0,11327.0,797,2
14790,2012,0.0,0.0,0.0,0.0,0.0,627,2
14791,2012,0.0,0.0,0.0,0.0,0.0,173,2
14792,2012,6678.0,49314.0,31676.0,17638.0,77930.0,636,2
14793,2012,0.0,0.0,0.0,0.0,0.0,205,2
14794,2012,0.0,63251.0,63251.0,0.0,0.0,814,2
14795,2012,0.0,0.0,0.0,0.0,0.0,881,2
14796,2012,7914.0,41550.0,41550.0,0.0,7868.0,771,2
14797,2012,0.0,8978.0,8828.0,150.0,30.0,533,2
14798,2012,21465.0,116446.0,88560.0,27886.0,536.0,447,2
14799,2012,1559.0,30973.0,29601.0,1372.0,36.0,815,2
14800,2012,0.0,0.0,0.0,0.0,0.0,801,2
14801,2012,0.0,0.0,0.0,0.0,0.0,800,2
14802,2012,51460.0,242364.0,147205.0,95159.0,731.0,389,2
14803,2012,141074.0,0.0,0.0,0.0,0.0,759,2
14804,2012,0.0,0.0,0.0,0.0,0.0,695,2
14805,2012,202.0,108521.0,14201.0,94320.0,129.0,816,2
14806,2012,2735.0,125680.0,28111.0,97569.0,750.0,833,2
14807,2012,0.0,0.0,0.0,0.0,0.0,870,2
14808,2012,0.0,0.0,0.0,0.0,0.0,927,2
14809,2012,0.0,0.0,0.0,0.0,0.0,961,2
14810,2012,0.0,0.0,0.0,0.0,0.0,962,2
14811,2012,0.0,0.0,0.0,0.0,0.0,1079,2
14812,2012,6031.0,5330.0,5330.0,0.0,252.0,666,2
14813,2012,0.0,0.0,0.0,0.0,0.0,392,2
14814,2012,60800.0,162900.0,162900.0,0.0,0.0,790,2
14815,2012,6089.0,34293.0,6448.0,27845.0,1680.0,650,2
14816,2012,4750.0,4717.0,4717.0,0.0,63.0,876,2
14817,2012,8451.0,0.0,0.0,0.0,17436.0,944,2
14818,2012,0.0,0.0,0.0,0.0,0.0,952,2
14819,2012,1964.0,715.0,715.0,0.0,0.0,54,2
14820,2012,52876.0,1059440.0,1059440.0,0.0,17892.0,367,2
14821,2012,0.0,0.0,0.0,0.0,0.0,683,2
14822,2012,0.0,0.0,0.0,0.0,0.0,945,2
14823,2012,31563.0,17544.0,17544.0,0.0,0.0,953,2
14824,2012,0.0,0.0,0.0,0.0,0.0,1022,2
14825,2012,0.0,0.0,0.0,0.0,0.0,1049,2
14826,2012,0.0,0.0,0.0,0.0,0.0,794,2
14827,2012,5152.0,89298.0,89298.0,0.0,0.0,415,2
14828,2012,0.0,0.0,0.0,0.0,0.0,592,2
14829,2012,557050.0,1967324.0,1207212.0,760112.0,690515.0,497,2
14830,2012,4522.0,18525.0,4522.0,14003.0,76984.0,726,2
14831,2012,0.0,0.0,0.0,0.0,0.0,272,2
14832,2012,0.0,0.0,0.0,0.0,0.0,805,2
14833,2012,0.0,0.0,0.0,0.0,0.0,5,2
14834,2012,0.0,0.0,0.0,0.0,0.0,234,2
14835,2012,5789.0,12500.0,12500.0,0.0,0.0,64,2
14836,2012,1334.0,1392.0,785.0,607.0,3293.0,842,2
14837,2012,283.0,391.0,391.0,0.0,8963.0,843,2
14838,2012,0.0,0.0,0.0,0.0,0.0,1025,2
14839,2012,18873.0,226646.0,221246.0,5400.0,2695.0,803,2
14840,2012,0.0,0.0,0.0,0.0,0.0,211,2
14841,2012,6184.0,10264.0,10102.0,162.0,1376.0,773,2
14842,2012,165292.0,3190422.0,3190422.0,0.0,21034.0,424,2
14843,2012,8859.0,611545.0,609160.0,2385.0,11278.0,298,2
14844,2012,78409.0,2342418.0,2336749.0,5669.0,32625.0,594,2
14845,2012,0.0,0.0,0.0,0.0,0.0,237,2
14846,2012,0.0,0.0,0.0,0.0,0.0,16,2
14847,2012,4238.0,52840.0,16318.0,36522.0,4230.0,768,2
14848,2012,110837.0,469811.0,0.0,469811.0,9301.0,617,2
14849,2012,200921.0,1068600.0,1068600.0,0.0,0.0,297,2
14850,2012,121983.0,170560.0,83028.0,87532.0,21607.0,544,2
14851,2012,56063.0,426464.0,35675.0,390789.0,70951.0,804,2
14852,2012,13854.0,66512.0,66512.0,0.0,0.0,470,2
14853,2012,0.0,0.0,0.0,0.0,0.0,104,2
14854,2012,0.0,0.0,0.0,0.0,0.0,20,2
14855,2012,0.0,0.0,0.0,0.0,0.0,550,2
14856,2012,0.0,0.0,0.0,0.0,0.0,112,2
14857,2012,0.0,0.0,0.0,0.0,0.0,818,2
14858,2012,0.0,0.0,0.0,0.0,0.0,914,2
14859,2012,682.0,40436.0,40436.0,0.0,0.0,928,2
14860,2012,0.0,0.0,0.0,0.0,0.0,964,2
14861,2012,14847.0,170.0,170.0,0.0,0.0,1026,2
14862,2012,0.0,0.0,0.0,0.0,0.0,1068,2
14863,2012,82616.0,61389.0,57678.0,3711.0,27215.0,738,2
14864,2012,10714.0,17638.0,7190.0,10448.0,0.0,404,2
14865,2012,15846.0,458888.0,453173.0,5715.0,57733.0,274,2
14866,2012,157341.0,180132.0,178977.0,1155.0,41713.0,270,2
14867,2012,0.0,0.0,0.0,0.0,0.0,676,2
14868,2012,0.0,0.0,0.0,0.0,0.0,709,2
14869,2012,12967.0,17373.0,17373.0,0.0,7304.0,754,2
14870,2012,0.0,30062.0,10554.0,19508.0,6848.0,997,2
14871,2012,13124.0,82556.0,77417.0,5139.0,77010.0,486,2
14872,2012,0.0,0.0,0.0,0.0,0.0,595,2
14873,2012,1000.0,24108.0,24108.0,0.0,678.0,433,2
14874,2012,0.0,0.0,0.0,0.0,0.0,1058,2
14875,2012,0.0,0.0,0.0,0.0,0.0,261,2
14876,2012,0.0,0.0,0.0,0.0,0.0,730,2
14877,2012,0.0,0.0,0.0,0.0,0.0,577,2
14878,2012,0.0,0.0,0.0,0.0,0.0,788,2
14879,2012,0.0,0.0,0.0,0.0,0.0,865,2
14880,2012,0.0,0.0,0.0,0.0,0.0,979,2
14881,2012,0.0,0.0,0.0,0.0,0.0,998,2
14882,2012,0.0,0.0,0.0,0.0,0.0,221,2
14883,2012,555.0,63450.0,63450.0,0.0,0.0,462,2
14884,2012,389458.0,1740672.0,1740672.0,0.0,649197.0,506,2
14885,2012,17.0,8.0,8.0,0.0,95.0,727,2
14886,2012,42604.0,464594.0,291195.0,173399.0,185003.0,355,2
14887,2012,62065.0,196151.0,82072.0,114079.0,33329.0,487,2
14888,2012,243570.0,219720.0,0.0,219720.0,53210.0,938,2
14889,2012,128358.0,501983.0,466358.0,35625.0,141286.0,886,2
14890,2012,21978.0,103958.0,103958.0,0.0,79336.0,835,2
14891,2012,0.0,0.0,0.0,0.0,0.0,1051,2
14892,2012,0.0,0.0,0.0,0.0,0.0,1083,2
14893,2012,0.0,0.0,0.0,0.0,0.0,679,2
14894,2012,0.0,0.0,0.0,0.0,0.0,176,2
14895,2012,0.0,0.0,0.0,0.0,0.0,537,2
14896,2012,0.0,0.0,0.0,0.0,0.0,608,2
14897,2012,0.0,0.0,0.0,0.0,0.0,596,2
14898,2012,0.0,0.0,0.0,0.0,0.0,749,2
14899,2012,18494.0,145344.0,20566.0,124778.0,29242.0,758,2
14900,2012,6350.0,2361.0,2361.0,0.0,3290.0,724,2
14901,2012,0.0,0.0,0.0,0.0,0.0,574,2
14902,2012,0.0,0.0,0.0,0.0,0.0,399,2
14903,2012,0.0,0.0,0.0,0.0,0.0,195,2
14904,2012,46127.0,37675.0,37675.0,0.0,12237.0,783,2
14905,2012,0.0,0.0,0.0,0.0,0.0,263,2
14906,2012,0.0,0.0,0.0,0.0,0.0,194,2
14907,2012,0.0,0.0,0.0,0.0,0.0,214,2
14908,2012,16740.0,87142.0,87142.0,0.0,171527.0,785,2
14909,2012,297.0,3493.0,1893.0,1600.0,10236.0,780,2
14910,2012,21782.0,6322.0,6322.0,0.0,27032.0,782,2
14911,2012,353.0,0.0,0.0,0.0,176.0,369,2
14912,2012,0.0,0.0,0.0,0.0,0.0,84,2
14913,2012,157739.0,1086944.0,513736.0,573208.0,311853.0,713,2
14914,2012,134882.0,529305.0,529305.0,0.0,0.0,941,2
14915,2012,0.0,0.0,0.0,0.0,0.0,1091,2
14916,2012,971455.0,2748720.0,2748720.0,0.0,0.0,1045,2
14917,2012,5737.0,152094.0,152094.0,0.0,0.0,1086,2
14918,2012,0.0,0.0,0.0,0.0,0.0,937,2
14919,2012,33734.0,452627.0,452627.0,0.0,5629.0,1004,2
14920,2012,0.0,0.0,0.0,0.0,0.0,737,2
14921,2012,8350.0,36738.0,36738.0,0.0,44394.0,765,2
14922,2012,838.0,10186.0,6609.0,3577.0,52507.0,329,2
14923,2012,0.0,0.0,0.0,0.0,0.0,87,2
14924,2012,764.0,1870.0,631.0,1239.0,8430.0,527,2
14925,2012,0.0,0.0,0.0,0.0,0.0,562,2
14926,2012,349192.0,1705402.0,1528551.0,176851.0,0.0,251,2
14927,2012,6219.0,2079.0,2079.0,0.0,0.0,129,2
14928,2012,64.0,196439.0,196439.0,0.0,0.0,154,2
14929,2012,0.0,0.0,0.0,0.0,0.0,516,2
14930,2012,0.0,0.0,0.0,0.0,0.0,184,2
14931,2012,0.0,0.0,0.0,0.0,0.0,652,2
14932,2012,0.0,0.0,0.0,0.0,0.0,637,2
14933,2012,0.0,0.0,0.0,0.0,0.0,88,2
14934,2012,0.0,0.0,0.0,0.0,0.0,907,2
14935,2012,0.0,0.0,0.0,0.0,0.0,970,2
14936,2012,0.0,276.0,276.0,0.0,829.0,1019,2
14937,2012,16935.0,246754.0,246754.0,0.0,2466.0,1016,2
14938,2012,0.0,0.0,0.0,0.0,0.0,1047,2
14939,2012,0.0,0.0,0.0,0.0,0.0,635,2
14940,2012,0.0,0.0,0.0,0.0,0.0,436,2
14941,2012,730.0,94.0,94.0,0.0,87.0,567,2
14942,2012,2290.0,15573.0,8407.0,7166.0,260.0,677,2
14943,2012,3976.0,9567.0,9567.0,0.0,0.0,670,2
14944,2012,0.0,31534.0,157.0,31377.0,597.0,588,2
14945,2012,13317.0,48351.0,48351.0,0.0,0.0,446,2
14946,2012,40415.0,4282.0,1462.0,2820.0,6892.0,753,2
14947,2012,0.0,0.0,0.0,0.0,0.0,887,2
14948,2012,2847.0,890.0,890.0,0.0,0.0,585,2
14949,2012,0.0,0.0,0.0,0.0,0.0,245,2
14950,2012,1484474.0,2733329.0,2733329.0,0.0,0.0,603,2
14951,2012,8230.0,872.0,872.0,0.0,0.0,426,2
14952,2012,0.0,0.0,0.0,0.0,0.0,232,2
14953,2012,0.0,0.0,0.0,0.0,0.0,288,2
14954,2012,6770.0,125309.0,125309.0,0.0,0.0,246,2
14955,2012,0.0,0.0,0.0,0.0,0.0,284,2
14956,2012,38611.0,6022.0,6022.0,0.0,0.0,18,2
14957,2012,233449.0,41205.0,41205.0,0.0,0.0,356,2
14958,2012,26447.0,338.0,338.0,0.0,0.0,401,2
14959,2012,4368840.0,2134857.0,1830529.0,304328.0,228871.0,733,2
14960,2012,0.0,0.0,0.0,0.0,0.0,243,2
14961,2012,0.0,42.0,42.0,0.0,0.0,380,2
14962,2012,0.0,0.0,0.0,0.0,0.0,716,2
